dataset,n,m,metodo,obtenido,optimo,gap_relativo,tiempo,k,iteraciones,porcentaje
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.613895,3,5,0.78
instancias-tsplib,14,91,TABU_S,3394.0,3323,0.021366235329521515,0.626782,3,5,0.79
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.62352,3,5,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.596353,3,5,0.81
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.624155,3,5,0.82
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.645117,3,5,0.83
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.652298,3,5,0.84
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.710424,3,5,0.85
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.683604,3,5,0.86
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.648069,3,5,0.87
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.733427,3,5,0.88
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.820447,3,5,0.89
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.647158,3,5,0.9
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.66859,3,5,0.91
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.674669,3,5,0.92
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.683453,3,5,0.93
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.665354,3,5,0.94
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.668869,3,5,0.95
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.698377,3,5,0.96
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.672825,3,5,0.97
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.732399,3,5,0.98
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.719454,3,5,0.99
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.690823,3,5,1.0
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.00957,0,5,0.3
instancias-tsplib,14,91,TABU_A,3820.0,3323,0.14956364730665062,1.01056,1,5,0.3
instancias-tsplib,14,91,TABU_A,3727.0,3323,0.12157688835389709,0.936582,2,5,0.3
instancias-tsplib,14,91,TABU_A,3834.0,3323,0.15377670779416192,0.933684,3,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.914293,4,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.962834,5,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.916806,6,5,0.3
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,1.07595,7,5,0.3
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,1.04108,8,5,0.3
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,0.994678,9,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.907001,10,5,0.3
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,1.00819,11,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.939217,12,5,0.3
instancias-tsplib,14,91,TABU_A,3948.0,3323,0.18808305747818235,0.913947,13,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.991005,14,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.924574,15,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.961399,16,5,0.3
instancias-tsplib,14,91,TABU_A,3779.0,3323,0.13722539873608186,0.959528,17,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.959151,18,5,0.3
instancias-tsplib,14,91,TABU_A,4008.0,3323,0.20613903099608788,0.961302,19,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.920379,20,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.933312,21,5,0.3
instancias-tsplib,14,91,TABU_A,4012.0,3323,0.20734276256394824,0.922169,22,5,0.3
instancias-tsplib,14,91,TABU_A,3876.0,3323,0.16641588925669576,0.940661,23,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.885496,24,5,0.3
instancias-tsplib,14,91,TABU_A,3779.0,3323,0.13722539873608186,0.910458,25,5,0.3
instancias-tsplib,14,91,TABU_A,4003.0,3323,0.2046343665362624,0.9166,26,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.912161,27,5,0.3
instancias-tsplib,14,91,TABU_A,4008.0,3323,0.20613903099608788,0.917369,28,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.891256,29,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.902181,30,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.911737,31,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.94612,32,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.94349,33,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.968056,34,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.967047,35,5,0.3
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,1.2395,36,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.904773,37,5,0.3
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,0.952914,38,5,0.3
instancias-tsplib,14,91,TABU_A,4008.0,3323,0.20613903099608788,0.905625,39,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.945891,40,5,0.3
instancias-tsplib,14,91,TABU_A,3686.0,3323,0.10923863978332832,0.917213,41,5,0.3
instancias-tsplib,14,91,TABU_A,4008.0,3323,0.20613903099608788,0.921828,42,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.917659,43,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.919731,44,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.932571,45,5,0.3
instancias-tsplib,14,91,TABU_A,3686.0,3323,0.10923863978332832,0.927728,46,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.900397,47,5,0.3
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,1.01314,48,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.931705,49,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.953853,50,5,0.3
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,1.01651,51,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.932623,52,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.886485,53,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.921749,54,5,0.3
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,0.983331,55,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.872421,56,5,0.3
instancias-tsplib,14,91,TABU_A,4017.0,3323,0.2088474270237737,0.903308,57,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.995224,58,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.959956,59,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.918399,60,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.912439,61,5,0.3
instancias-tsplib,14,91,TABU_A,4008.0,3323,0.20613903099608788,0.967044,62,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,1.00468,63,5,0.3
instancias-tsplib,14,91,TABU_A,4008.0,3323,0.20613903099608788,1.27984,64,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.955144,65,5,0.3
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,0.92018,66,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.886641,67,5,0.3
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,0.940551,68,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,1.08063,69,5,0.3
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,0.949064,70,5,0.3
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,1.10699,71,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.91971,72,5,0.3
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,0.945545,73,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.926795,74,5,0.3
instancias-tsplib,14,91,TABU_A,4008.0,3323,0.20613903099608788,0.899641,75,5,0.3
instancias-tsplib,14,91,TABU_A,4008.0,3323,0.20613903099608788,0.925118,76,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,1.22443,77,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.934125,78,5,0.3
instancias-tsplib,14,91,TABU_A,4008.0,3323,0.20613903099608788,1.12201,79,5,0.3
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,0.894358,80,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.918433,81,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.945706,82,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.925838,83,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.958892,84,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.915247,85,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.938095,86,5,0.3
instancias-tsplib,14,91,TABU_A,4008.0,3323,0.20613903099608788,0.960106,87,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.945327,88,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.973408,89,5,0.3
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,0.936986,90,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.839536,91,5,0.3
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.877986,92,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.916801,93,5,0.3
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,0.934632,94,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.9138,95,5,0.3
instancias-tsplib,14,91,TABU_A,4008.0,3323,0.20613903099608788,0.942015,96,5,0.3
instancias-tsplib,14,91,TABU_A,4017.0,3323,0.2088474270237737,0.955352,97,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.925355,98,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.952578,99,5,0.3
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,0.916815,100,5,0.3
instancias-tsplib,14,91,TABU_A,4048.0,3323,0.21817634667469155,0.026222,3,0,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.241801,3,1,0.3
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,0.377096,3,2,0.3
instancias-tsplib,14,91,TABU_A,4017.0,3323,0.2088474270237737,0.602302,3,3,0.3
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,0.75429,3,4,0.3
instancias-tsplib,14,91,TABU_A,3745.0,3323,0.12699368040926873,0.946044,3,5,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,1.12455,3,6,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,1.21474,3,7,0.3
instancias-tsplib,14,91,TABU_A,3779.0,3323,0.13722539873608186,1.40721,3,8,0.3
instancias-tsplib,14,91,TABU_A,3686.0,3323,0.10923863978332832,1.62343,3,9,0.3
instancias-tsplib,14,91,TABU_A,3700.0,3323,0.1134517002708396,1.79213,3,10,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,1.99756,3,11,0.3
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,2.17008,3,12,0.3
instancias-tsplib,14,91,TABU_A,3641.0,3323,0.09569665964489919,2.39115,3,13,0.3
instancias-tsplib,14,91,TABU_A,3727.0,3323,0.12157688835389709,3.05361,3,14,0.3
instancias-tsplib,14,91,TABU_A,3641.0,3323,0.09569665964489919,3.16241,3,15,0.3
instancias-tsplib,14,91,TABU_A,3727.0,3323,0.12157688835389709,2.83959,3,16,0.3
instancias-tsplib,14,91,TABU_A,3641.0,3323,0.09569665964489919,3.1977,3,17,0.3
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,3.30725,3,18,0.3
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,3.54406,3,19,0.3
instancias-tsplib,14,91,TABU_A,3599.0,3323,0.08305747818236534,3.56419,3,20,0.3
instancias-tsplib,14,91,TABU_A,3439.0,3323,0.03490821546795065,3.72785,3,21,0.3
instancias-tsplib,14,91,TABU_A,3745.0,3323,0.12699368040926873,3.87968,3,22,0.3
instancias-tsplib,14,91,TABU_A,3641.0,3323,0.09569665964489919,4.00814,3,23,0.3
instancias-tsplib,14,91,TABU_A,3404.0,3323,0.024375564249172435,4.18926,3,24,0.3
instancias-tsplib,14,91,TABU_A,3599.0,3323,0.08305747818236534,4.78085,3,25,0.3
instancias-tsplib,14,91,TABU_A,3577.0,3323,0.07643695455913331,4.5878,3,26,0.3
instancias-tsplib,14,91,TABU_A,3713.0,3323,0.1173638278663858,4.76078,3,27,0.3
instancias-tsplib,14,91,TABU_A,3744.0,3323,0.12669274751730364,5.05297,3,28,0.3
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,5.27488,3,29,0.3
instancias-tsplib,14,91,TABU_A,3500.0,3323,0.053265121877821245,5.57589,3,30,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,5.48903,3,31,0.3
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,5.74891,3,32,0.3
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,5.75361,3,33,0.3
instancias-tsplib,14,91,TABU_A,3745.0,3323,0.12699368040926873,6.12389,3,34,0.3
instancias-tsplib,14,91,TABU_A,3442.0,3323,0.03581101414384592,6.12945,3,35,0.3
instancias-tsplib,14,91,TABU_A,3455.0,3323,0.039723141739392114,6.36711,3,36,0.3
instancias-tsplib,14,91,TABU_A,3641.0,3323,0.09569665964489919,6.64219,3,37,0.3
instancias-tsplib,14,91,TABU_A,3442.0,3323,0.03581101414384592,6.74146,3,38,0.3
instancias-tsplib,14,91,TABU_A,3551.0,3323,0.06861269936804093,6.90819,3,39,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,6.89945,3,40,0.3
instancias-tsplib,14,91,TABU_A,3727.0,3323,0.12157688835389709,7.30689,3,41,0.3
instancias-tsplib,14,91,TABU_A,3442.0,3323,0.03581101414384592,8.45286,3,42,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,7.66615,3,43,0.3
instancias-tsplib,14,91,TABU_A,3541.0,3323,0.06560337044839001,8.25798,3,44,0.3
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,8.0578,3,45,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,8.37897,3,46,0.3
instancias-tsplib,14,91,TABU_A,3641.0,3323,0.09569665964489919,8.42673,3,47,0.3
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,8.62875,3,48,0.3
instancias-tsplib,14,91,TABU_A,3641.0,3323,0.09569665964489919,9.0397,3,49,0.3
instancias-tsplib,14,91,TABU_A,3599.0,3323,0.08305747818236534,9.26353,3,50,0.3
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,10.0348,3,51,0.3
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,9.73861,3,52,0.3
instancias-tsplib,14,91,TABU_A,3452.0,3323,0.03882034306349684,9.34324,3,53,0.3
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,9.50196,3,54,0.3
instancias-tsplib,14,91,TABU_A,3745.0,3323,0.12699368040926873,9.51451,3,55,0.3
instancias-tsplib,14,91,TABU_A,3394.0,3323,0.021366235329521515,10.0993,3,56,0.3
instancias-tsplib,14,91,TABU_A,3558.0,3323,0.07071922961179657,10.2466,3,57,0.3
instancias-tsplib,14,91,TABU_A,3641.0,3323,0.09569665964489919,10.3753,3,58,0.3
instancias-tsplib,14,91,TABU_A,3551.0,3323,0.06861269936804093,10.6319,3,59,0.3
instancias-tsplib,14,91,TABU_A,3577.0,3323,0.07643695455913331,10.6109,3,60,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,12.2342,3,61,0.3
instancias-tsplib,14,91,TABU_A,3679.0,3323,0.10713210953957268,10.9192,3,62,0.3
instancias-tsplib,14,91,TABU_A,3500.0,3323,0.053265121877821245,11.0833,3,63,0.3
instancias-tsplib,14,91,TABU_A,3394.0,3323,0.021366235329521515,11.6188,3,64,0.3
instancias-tsplib,14,91,TABU_A,3439.0,3323,0.03490821546795065,11.1383,3,65,0.3
instancias-tsplib,14,91,TABU_A,3690.0,3323,0.11044237135118869,11.9247,3,66,0.3
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,12.3586,3,67,0.3
instancias-tsplib,14,91,TABU_A,3439.0,3323,0.03490821546795065,11.7754,3,68,0.3
instancias-tsplib,14,91,TABU_A,3686.0,3323,0.10923863978332832,12.5154,3,69,0.3
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,12.146,3,70,0.3
instancias-tsplib,14,91,TABU_A,3834.0,3323,0.15377670779416192,12.5945,3,71,0.3
instancias-tsplib,14,91,TABU_A,3593.0,3323,0.08125188083057479,12.903,3,72,0.3
instancias-tsplib,14,91,TABU_A,3599.0,3323,0.08305747818236534,13.4301,3,73,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,12.7167,3,74,0.3
instancias-tsplib,14,91,TABU_A,3727.0,3323,0.12157688835389709,13.679,3,75,0.3
instancias-tsplib,14,91,TABU_A,3686.0,3323,0.10923863978332832,13.9901,3,76,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,13.9192,3,77,0.3
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,13.8568,3,78,0.3
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,15.2416,3,79,0.3
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,14.2168,3,80,0.3
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,14.3576,3,81,0.3
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,14.7997,3,82,0.3
instancias-tsplib,14,91,TABU_A,3617.0,3323,0.08847427023773699,14.7355,3,83,0.3
instancias-tsplib,14,91,TABU_A,3745.0,3323,0.12699368040926873,15.1906,3,84,0.3
instancias-tsplib,14,91,TABU_A,3643.0,3323,0.09629852542882937,16.2598,3,85,0.3
instancias-tsplib,14,91,TABU_A,3834.0,3323,0.15377670779416192,15.6726,3,86,0.3
instancias-tsplib,14,91,TABU_A,3442.0,3323,0.03581101414384592,15.6012,3,87,0.3
instancias-tsplib,14,91,TABU_A,3484.0,3323,0.048450195606379774,16.3293,3,88,0.3
instancias-tsplib,14,91,TABU_A,3506.0,3323,0.0550707192296118,15.7407,3,89,0.3
instancias-tsplib,14,91,TABU_A,3679.0,3323,0.10713210953957268,17.2365,3,90,0.3
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,16.2158,3,91,0.3
instancias-tsplib,14,91,TABU_A,3551.0,3323,0.06861269936804093,16.1281,3,92,0.3
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,16.361,3,93,0.3
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,16.8754,3,94,0.3
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,18.7378,3,95,0.3
instancias-tsplib,14,91,TABU_A,3639.0,3323,0.095094793860969,18.7614,3,96,0.3
instancias-tsplib,14,91,TABU_A,3551.0,3323,0.06861269936804093,18.7081,3,97,0.3
instancias-tsplib,14,91,TABU_A,3554.0,3323,0.0695154980439362,19.1236,3,98,0.3
instancias-tsplib,14,91,TABU_A,3686.0,3323,0.10923863978332832,18.8529,3,99,0.3
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,19.1667,3,100,0.3
instancias-tsplib,14,91,TABU_A,4048.0,3323,0.21817634667469155,0.37307,3,5,0.01
instancias-tsplib,14,91,TABU_A,4048.0,3323,0.21817634667469155,0.371955,3,5,0.01
instancias-tsplib,14,91,TABU_A,4048.0,3323,0.21817634667469155,0.447187,3,5,0.02
instancias-tsplib,14,91,TABU_A,4048.0,3323,0.21817634667469155,0.411803,3,5,0.03
instancias-tsplib,14,91,TABU_A,4017.0,3323,0.2088474270237737,0.455568,3,5,0.04
instancias-tsplib,14,91,TABU_A,4043.0,3323,0.21667168221486607,0.493072,3,5,0.05
instancias-tsplib,14,91,TABU_A,4034.0,3323,0.21396328618718025,0.554115,3,5,0.06
instancias-tsplib,14,91,TABU_A,4048.0,3323,0.21817634667469155,0.562234,3,5,0.07
instancias-tsplib,14,91,TABU_A,4048.0,3323,0.21817634667469155,0.571016,3,5,0.08
instancias-tsplib,14,91,TABU_A,4048.0,3323,0.21817634667469155,0.583317,3,5,0.09
instancias-tsplib,14,91,TABU_A,4003.0,3323,0.2046343665362624,0.685288,3,5,0.1
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.665177,3,5,0.11
instancias-tsplib,14,91,TABU_A,4017.0,3323,0.2088474270237737,0.601629,3,5,0.12
instancias-tsplib,14,91,TABU_A,4048.0,3323,0.21817634667469155,0.670136,3,5,0.13
instancias-tsplib,14,91,TABU_A,3727.0,3323,0.12157688835389709,0.682393,3,5,0.14
instancias-tsplib,14,91,TABU_A,4017.0,3323,0.2088474270237737,0.753869,3,5,0.15
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.660046,3,5,0.16
instancias-tsplib,14,91,TABU_A,3845.0,3323,0.15708696960577792,0.672408,3,5,0.17
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,0.737295,3,5,0.18
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,0.715936,3,5,0.19
instancias-tsplib,14,91,TABU_A,4008.0,3323,0.20613903099608788,0.764241,3,5,0.2
instancias-tsplib,14,91,TABU_A,4008.0,3323,0.20613903099608788,0.747229,3,5,0.21
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.788664,3,5,0.22
instancias-tsplib,14,91,TABU_A,4012.0,3323,0.20734276256394824,0.814476,3,5,0.23
instancias-tsplib,14,91,TABU_A,3727.0,3323,0.12157688835389709,0.868935,3,5,0.24
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.873769,3,5,0.25
instancias-tsplib,14,91,TABU_A,3845.0,3323,0.15708696960577792,0.876838,3,5,0.26
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,0.889743,3,5,0.27
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.902211,3,5,0.28
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.928428,3,5,0.29
instancias-tsplib,14,91,TABU_A,3641.0,3323,0.09569665964489919,0.954353,3,5,0.3
instancias-tsplib,14,91,TABU_A,3686.0,3323,0.10923863978332832,0.947015,3,5,0.31
instancias-tsplib,14,91,TABU_A,3745.0,3323,0.12699368040926873,0.99711,3,5,0.32
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.01714,3,5,0.33
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,1.00127,3,5,0.34
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.999476,3,5,0.35
instancias-tsplib,14,91,TABU_A,3779.0,3323,0.13722539873608186,1.08908,3,5,0.36
instancias-tsplib,14,91,TABU_A,3779.0,3323,0.13722539873608186,1.07104,3,5,0.37
instancias-tsplib,14,91,TABU_A,3846.0,3323,0.157387902497743,1.16977,3,5,0.38
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,1.12451,3,5,0.39
instancias-tsplib,14,91,TABU_A,3686.0,3323,0.10923863978332832,1.10059,3,5,0.4
instancias-tsplib,14,91,TABU_A,3727.0,3323,0.12157688835389709,1.18245,3,5,0.41
instancias-tsplib,14,91,TABU_A,3727.0,3323,0.12157688835389709,1.15943,3,5,0.42
instancias-tsplib,14,91,TABU_A,3727.0,3323,0.12157688835389709,1.25514,3,5,0.43
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.2202,3,5,0.44
instancias-tsplib,14,91,TABU_A,3834.0,3323,0.15377670779416192,1.31769,3,5,0.45
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.51706,3,5,0.46
instancias-tsplib,14,91,TABU_A,3686.0,3323,0.10923863978332832,1.28601,3,5,0.47
instancias-tsplib,14,91,TABU_A,3745.0,3323,0.12699368040926873,1.344,3,5,0.48
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.31802,3,5,0.49
instancias-tsplib,14,91,TABU_A,3641.0,3323,0.09569665964489919,1.29961,3,5,0.5
instancias-tsplib,14,91,TABU_A,3686.0,3323,0.10923863978332832,1.27248,3,5,0.51
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.35331,3,5,0.52
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.52056,3,5,0.53
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.68621,3,5,0.54
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.7794,3,5,0.55
instancias-tsplib,14,91,TABU_A,3641.0,3323,0.09569665964489919,1.41678,3,5,0.56
instancias-tsplib,14,91,TABU_A,3641.0,3323,0.09569665964489919,1.48254,3,5,0.57
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.66717,3,5,0.58
