dataset,n,m,metodo,obtenido,optimo,gap_relativo,tiempo,k,iteraciones,porcentaje
instancias-tsplib,130,8385,TABU_S,6863.0,6110,0.123240589198036,155.939,20,10,0.2
instancias-tsplib,130,8385,TABU_A,7447.0,6110,0.2188216039279869,1822.18,20,10,0.4
instancias-tsplib,130,8385,TABU_S,6725.0,6110,0.10065466448445172,202.086,20,10,0.4
instancias-tsplib,130,8385,TABU_A,7447.0,6110,0.2188216039279869,2689.96,20,10,0.6
instancias-tsplib,130,8385,TABU_S,6701.0,6110,0.09672667757774141,256.901,20,10,0.6
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,3545.5,20,10,0.8
instancias-tsplib,130,8385,TABU_S,6687.0,6110,0.09443535188216039,300.856,20,10,0.8
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,4385.65,20,10,1.0
instancias-tsplib,130,8385,TABU_S,6602.0,6110,0.08052373158756138,359.182,20,10,1.0
instancias-tsplib,130,8385,TABU_A,7447.0,6110,0.2188216039279869,772.059,20,8,0.2
instancias-tsplib,130,8385,TABU_S,6972.0,6110,0.14108019639934533,125.093,20,8,0.2
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,1459.54,20,8,0.4
instancias-tsplib,130,8385,TABU_S,6831.0,6110,0.11800327332242226,162.615,20,8,0.4
instancias-tsplib,130,8385,TABU_A,7447.0,6110,0.2188216039279869,2138.01,20,8,0.6
instancias-tsplib,130,8385,TABU_S,6765.0,6110,0.1072013093289689,197.891,20,8,0.6
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,2803.14,20,8,0.8
instancias-tsplib,130,8385,TABU_S,6765.0,6110,0.1072013093289689,235.144,20,8,0.8
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,3483.57,20,8,1.0
instancias-tsplib,130,8385,TABU_S,6765.0,6110,0.1072013093289689,279.287,20,8,1.0
instancias-tsplib,130,8385,TABU_A,7467.0,6110,0.2220949263502455,576.391,20,6,0.2
instancias-tsplib,130,8385,TABU_S,7114.0,6110,0.16432078559738134,93.5512,20,6,0.2
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,1094.2,20,6,0.4
instancias-tsplib,130,8385,TABU_S,6936.0,6110,0.13518821603927986,119.798,20,6,0.4
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,1598.55,20,6,0.6
instancias-tsplib,130,8385,TABU_S,6882.0,6110,0.12635024549918167,145.002,20,6,0.6
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,2100.67,20,6,0.8
instancias-tsplib,130,8385,TABU_S,6911.0,6110,0.13109656301145664,173.949,20,6,0.8
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,2612.15,20,6,1.0
instancias-tsplib,130,8385,TABU_S,6915.0,6110,0.13175122749590834,204.005,20,6,1.0
instancias-tsplib,130,8385,TABU_A,7491.0,6110,0.2260229132569558,386.077,20,4,0.2
instancias-tsplib,130,8385,TABU_S,7186.0,6110,0.17610474631751227,61.9858,20,4,0.2
instancias-tsplib,130,8385,TABU_A,7447.0,6110,0.2188216039279869,729.912,20,4,0.4
instancias-tsplib,130,8385,TABU_S,7107.0,6110,0.16317512274959084,80.0067,20,4,0.4
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,1073.02,20,4,0.6
instancias-tsplib,130,8385,TABU_S,7049.0,6110,0.15368248772504092,98.1952,20,4,0.6
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,1401.96,20,4,0.8
instancias-tsplib,130,8385,TABU_S,7049.0,6110,0.15368248772504092,114.004,20,4,0.8
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,1750.42,20,4,1.0
instancias-tsplib,130,8385,TABU_S,7049.0,6110,0.15368248772504092,134.092,20,4,1.0
instancias-tsplib,130,8385,TABU_A,7508.0,6110,0.22880523731587563,194.229,20,2,0.2
instancias-tsplib,130,8385,TABU_S,7387.0,6110,0.20900163666121113,31.2887,20,2,0.2
instancias-tsplib,130,8385,TABU_A,7447.0,6110,0.2188216039279869,363.581,20,2,0.4
instancias-tsplib,130,8385,TABU_S,7344.0,6110,0.20196399345335517,39.0482,20,2,0.4
instancias-tsplib,130,8385,TABU_A,7447.0,6110,0.2188216039279869,537.209,20,2,0.6
instancias-tsplib,130,8385,TABU_S,7268.0,6110,0.1895253682487725,47.799,20,2,0.6
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,710.873,20,2,0.8
instancias-tsplib,130,8385,TABU_S,7268.0,6110,0.1895253682487725,55.7036,20,2,0.8
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,881.55,20,2,1.0
instancias-tsplib,130,8385,TABU_S,7268.0,6110,0.1895253682487725,65.3474,20,2,1.0
instancias-tsplib,130,8385,TABU_A,7270.0,6110,0.18985270049099837,2872.04,10,30,0.2
instancias-tsplib,130,8385,TABU_S,6748.0,6110,0.1044189852700491,471.361,10,30,0.2
instancias-tsplib,130,8385,TABU_A,7212.0,6110,0.18036006546644845,5428.87,10,30,0.4
instancias-tsplib,130,8385,TABU_S,6613.0,6110,0.0823240589198036,617.114,10,30,0.4
instancias-tsplib,130,8385,TABU_A,7211.0,6110,0.18019639934533552,7978.47,10,30,0.6
instancias-tsplib,130,8385,TABU_S,6524.0,6110,0.06775777414075286,765.525,10,30,0.6
instancias-tsplib,130,8385,TABU_A,7180.0,6110,0.1751227495908347,10473.1,10,30,0.8
instancias-tsplib,130,8385,TABU_S,6511.0,6110,0.06563011456628477,843.729,10,30,0.8
instancias-tsplib,130,8385,TABU_A,7174.0,6110,0.17414075286415712,12431.7,10,30,1.0
instancias-tsplib,130,8385,TABU_S,6479.0,6110,0.06039279869067103,997.827,10,30,1.0
instancias-tsplib,130,8385,TABU_A,7285.0,6110,0.19230769230769232,2542.69,10,28,0.2
instancias-tsplib,130,8385,TABU_S,6683.0,6110,0.09378068739770867,408.779,10,28,0.2
instancias-tsplib,130,8385,TABU_A,7213.0,6110,0.18052373158756138,4796.96,10,28,0.4
instancias-tsplib,130,8385,TABU_S,6542.0,6110,0.0707037643207856,534.178,10,28,0.4
instancias-tsplib,130,8385,TABU_A,7174.0,6110,0.17414075286415712,7071.02,10,28,0.6
instancias-tsplib,130,8385,TABU_S,6571.0,6110,0.07545008183306055,663.441,10,28,0.6
instancias-tsplib,130,8385,TABU_A,7174.0,6110,0.17414075286415712,9338.83,10,28,0.8
instancias-tsplib,130,8385,TABU_S,6566.0,6110,0.07463175122749591,784.245,10,28,0.8
instancias-tsplib,130,8385,TABU_A,7174.0,6110,0.17414075286415712,11603.9,10,28,1.0
instancias-tsplib,130,8385,TABU_S,6479.0,6110,0.06039279869067103,924.71,10,28,1.0
instancias-tsplib,130,8385,TABU_A,7325.0,6110,0.1988543371522095,2359.67,10,26,0.2
instancias-tsplib,130,8385,TABU_S,6594.0,6110,0.07921440261865793,375.955,10,26,0.2
instancias-tsplib,130,8385,TABU_A,7216.0,6110,0.18101472995090018,4470.91,10,26,0.4
instancias-tsplib,130,8385,TABU_S,6519.0,6110,0.06693944353518821,493.237,10,26,0.4
instancias-tsplib,130,8385,TABU_A,7174.0,6110,0.17414075286415712,6572.29,10,26,0.6
instancias-tsplib,130,8385,TABU_S,6545.0,6110,0.07119476268412439,617.573,10,26,0.6
instancias-tsplib,130,8385,TABU_A,7174.0,6110,0.17414075286415712,8669.98,10,26,0.8
instancias-tsplib,130,8385,TABU_S,6504.0,6110,0.06448445171849428,725.856,10,26,0.8
instancias-tsplib,130,8385,TABU_A,7174.0,6110,0.17414075286415712,10775.2,10,26,1.0
instancias-tsplib,130,8385,TABU_S,6479.0,6110,0.06039279869067103,870.33,10,26,1.0
instancias-tsplib,130,8385,TABU_A,7302.0,6110,0.1950900163666121,2180.47,10,24,0.2
instancias-tsplib,130,8385,TABU_S,6642.0,6110,0.08707037643207856,351.717,10,24,0.2
instancias-tsplib,130,8385,TABU_A,7201.0,6110,0.17855973813420623,4117.89,10,24,0.4
instancias-tsplib,130,8385,TABU_S,6632.0,6110,0.08543371522094927,453.678,10,24,0.4
instancias-tsplib,130,8385,TABU_A,7185.0,6110,0.17594108019639934,6059.97,10,24,0.6
instancias-tsplib,130,8385,TABU_S,6559.0,6110,0.0734860883797054,565.311,10,24,0.6
instancias-tsplib,130,8385,TABU_A,7197.0,6110,0.1779050736497545,7990.71,10,24,0.8
instancias-tsplib,130,8385,TABU_S,6479.0,6110,0.06039279869067103,669.675,10,24,0.8
instancias-tsplib,130,8385,TABU_A,7174.0,6110,0.17414075286415712,9955.56,10,24,1.0
instancias-tsplib,130,8385,TABU_S,6479.0,6110,0.06039279869067103,798.704,10,24,1.0
instancias-tsplib,130,8385,TABU_A,7383.0,6110,0.2083469721767594,1997.61,10,22,0.2
instancias-tsplib,130,8385,TABU_S,6615.0,6110,0.08265139116202946,320.498,10,22,0.2
instancias-tsplib,130,8385,TABU_A,7284.0,6110,0.1921440261865794,3773.45,10,22,0.4
instancias-tsplib,130,8385,TABU_S,6640.0,6110,0.0867430441898527,420.241,10,22,0.4
instancias-tsplib,130,8385,TABU_A,7305.0,6110,0.1955810147299509,5554.52,10,22,0.6
instancias-tsplib,130,8385,TABU_S,6552.0,6110,0.07234042553191489,519.614,10,22,0.6
instancias-tsplib,130,8385,TABU_A,7268.0,6110,0.1895253682487725,7441.08,10,22,0.8
instancias-tsplib,130,8385,TABU_S,6610.0,6110,0.08183306055646482,638.396,10,22,0.8
instancias-tsplib,130,8385,TABU_A,7268.0,6110,0.1895253682487725,9122.36,10,22,1.0
instancias-tsplib,130,8385,TABU_S,6479.0,6110,0.06039279869067103,732.421,10,22,1.0
instancias-tsplib,130,8385,TABU_A,7360.0,6110,0.20458265139116202,1823.48,10,20,0.2
instancias-tsplib,130,8385,TABU_S,6663.0,6110,0.09050736497545009,289.628,10,20,0.2
instancias-tsplib,130,8385,TABU_A,7328.0,6110,0.19934533551554828,3429.19,10,20,0.4
instancias-tsplib,130,8385,TABU_S,6566.0,6110,0.07463175122749591,378.492,10,20,0.4
instancias-tsplib,130,8385,TABU_A,7321.0,6110,0.1981996726677578,5045.64,10,20,0.6
instancias-tsplib,130,8385,TABU_S,6604.0,6110,0.08085106382978724,472.679,10,20,0.6
instancias-tsplib,130,8385,TABU_A,7268.0,6110,0.1895253682487725,6658.29,10,20,0.8
instancias-tsplib,130,8385,TABU_S,6552.0,6110,0.07234042553191489,555.401,10,20,0.8
instancias-tsplib,130,8385,TABU_A,7268.0,6110,0.1895253682487725,8282.08,10,20,1.0
instancias-tsplib,130,8385,TABU_S,6480.0,6110,0.060556464811783964,662.02,10,20,1.0
instancias-tsplib,130,8385,TABU_A,7360.0,6110,0.20458265139116202,1635.49,10,18,0.2
instancias-tsplib,130,8385,TABU_S,6699.0,6110,0.09639934533551554,261.386,10,18,0.2
instancias-tsplib,130,8385,TABU_A,7284.0,6110,0.1921440261865794,3094.91,10,18,0.4
instancias-tsplib,130,8385,TABU_S,6546.0,6110,0.07135842880523732,340.326,10,18,0.4
instancias-tsplib,130,8385,TABU_A,7321.0,6110,0.1981996726677578,4540.98,10,18,0.6
instancias-tsplib,130,8385,TABU_S,6574.0,6110,0.07594108019639935,421.445,10,18,0.6
instancias-tsplib,130,8385,TABU_A,7268.0,6110,0.1895253682487725,6005.28,10,18,0.8
instancias-tsplib,130,8385,TABU_S,6536.0,6110,0.06972176759410802,503.83,10,18,0.8
instancias-tsplib,130,8385,TABU_A,7268.0,6110,0.1895253682487725,7463.33,10,18,1.0
instancias-tsplib,130,8385,TABU_S,6495.0,6110,0.0630114566284779,596.057,10,18,1.0
instancias-tsplib,130,8385,TABU_A,7305.0,6110,0.1955810147299509,1456.94,10,16,0.2
instancias-tsplib,130,8385,TABU_S,6656.0,6110,0.08936170212765958,234.121,10,16,0.2
instancias-tsplib,130,8385,TABU_A,7305.0,6110,0.1955810147299509,2743.52,10,16,0.4
instancias-tsplib,130,8385,TABU_S,6527.0,6110,0.06824877250409166,303.472,10,16,0.4
instancias-tsplib,130,8385,TABU_A,7268.0,6110,0.1895253682487725,4036.16,10,16,0.6
instancias-tsplib,130,8385,TABU_S,6547.0,6110,0.07152209492635024,379.003,10,16,0.6
instancias-tsplib,130,8385,TABU_A,7268.0,6110,0.1895253682487725,5330.16,10,16,0.8
instancias-tsplib,130,8385,TABU_S,6565.0,6110,0.07446808510638298,444.687,10,16,0.8
instancias-tsplib,130,8385,TABU_A,7268.0,6110,0.1895253682487725,6621.59,10,16,1.0
instancias-tsplib,130,8385,TABU_S,6506.0,6110,0.06481178396072013,528.234,10,16,1.0
instancias-tsplib,130,8385,TABU_A,7421.0,6110,0.21456628477905074,1272.16,10,14,0.2
instancias-tsplib,130,8385,TABU_S,6707.0,6110,0.09770867430441899,202.992,10,14,0.2
instancias-tsplib,130,8385,TABU_A,7333.0,6110,0.20016366612111294,2408.46,10,14,0.4
instancias-tsplib,130,8385,TABU_S,6703.0,6110,0.09705400981996727,261.019,10,14,0.4
instancias-tsplib,130,8385,TABU_A,7268.0,6110,0.1895253682487725,3535.64,10,14,0.6
instancias-tsplib,130,8385,TABU_S,6617.0,6110,0.08297872340425531,327.978,10,14,0.6
instancias-tsplib,130,8385,TABU_A,7268.0,6110,0.1895253682487725,4668.97,10,14,0.8
instancias-tsplib,130,8385,TABU_S,6553.0,6110,0.07250409165302782,387.099,10,14,0.8
instancias-tsplib,130,8385,TABU_A,7268.0,6110,0.1895253682487725,5800.46,10,14,1.0
instancias-tsplib,130,8385,TABU_S,6517.0,6110,0.06661211129296235,466.912,10,14,1.0
instancias-tsplib,130,8385,TABU_A,7328.0,6110,0.19934533551554828,1091.29,10,12,0.2
instancias-tsplib,130,8385,TABU_S,6811.0,6110,0.11472995090016366,173.597,10,12,0.2
instancias-tsplib,130,8385,TABU_A,7291.0,6110,0.19328968903436988,2067.08,10,12,0.4
instancias-tsplib,130,8385,TABU_S,6694.0,6110,0.0955810147299509,225.423,10,12,0.4
instancias-tsplib,130,8385,TABU_A,7305.0,6110,0.1955810147299509,3033.72,10,12,0.6
instancias-tsplib,130,8385,TABU_S,6644.0,6110,0.08739770867430442,279.467,10,12,0.6
instancias-tsplib,130,8385,TABU_A,7268.0,6110,0.1895253682487725,4002.1,10,12,0.8
instancias-tsplib,130,8385,TABU_S,6590.0,6110,0.07855973813420622,327.393,10,12,0.8
instancias-tsplib,130,8385,TABU_A,7268.0,6110,0.1895253682487725,5001.99,10,12,1.0
instancias-tsplib,130,8385,TABU_S,6534.0,6110,0.06939443535188217,397.929,10,12,1.0
instancias-tsplib,130,8385,TABU_A,7465.0,6110,0.22176759410801963,910.853,10,10,0.2
instancias-tsplib,130,8385,TABU_S,6860.0,6110,0.12274959083469722,145.374,10,10,0.2
instancias-tsplib,130,8385,TABU_A,7447.0,6110,0.2188216039279869,1716.22,10,10,0.4
instancias-tsplib,130,8385,TABU_S,6802.0,6110,0.1132569558101473,187.602,10,10,0.4
instancias-tsplib,130,8385,TABU_A,7447.0,6110,0.2188216039279869,2522.52,10,10,0.6
instancias-tsplib,130,8385,TABU_S,6691.0,6110,0.09509001636661212,232.708,10,10,0.6
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,3335.11,10,10,0.8
instancias-tsplib,130,8385,TABU_S,6652.0,6110,0.08870703764320785,279.013,10,10,0.8
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,4142.88,10,10,1.0
instancias-tsplib,130,8385,TABU_S,6602.0,6110,0.08052373158756138,330.539,10,10,1.0
instancias-tsplib,130,8385,TABU_A,7467.0,6110,0.2220949263502455,728.534,10,8,0.2
instancias-tsplib,130,8385,TABU_S,6893.0,6110,0.1281505728314239,115.051,10,8,0.2
instancias-tsplib,130,8385,TABU_A,7465.0,6110,0.22176759410801963,1376.76,10,8,0.4
instancias-tsplib,130,8385,TABU_S,6886.0,6110,0.1270049099836334,148.678,10,8,0.4
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,2025.41,10,8,0.6
instancias-tsplib,130,8385,TABU_S,6811.0,6110,0.11472995090016366,183.164,10,8,0.6
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,2668.45,10,8,0.8
instancias-tsplib,130,8385,TABU_S,6785.0,6110,0.1104746317512275,223.067,10,8,0.8
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,3311.89,10,8,1.0
instancias-tsplib,130,8385,TABU_S,6765.0,6110,0.1072013093289689,261.158,10,8,1.0
instancias-tsplib,130,8385,TABU_A,7467.0,6110,0.2220949263502455,547.549,10,6,0.2
instancias-tsplib,130,8385,TABU_S,7023.0,6110,0.14942716857610475,86.5316,10,6,0.2
instancias-tsplib,130,8385,TABU_A,7467.0,6110,0.2220949263502455,1032.91,10,6,0.4
instancias-tsplib,130,8385,TABU_S,6973.0,6110,0.14124386252045826,110.281,10,6,0.4
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,1517.48,10,6,0.6
instancias-tsplib,130,8385,TABU_S,6915.0,6110,0.13175122749590834,140.254,10,6,0.6
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,2006.17,10,6,0.8
instancias-tsplib,130,8385,TABU_S,6920.0,6110,0.132569558101473,162.047,10,6,0.8
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,2489.82,10,6,1.0
instancias-tsplib,130,8385,TABU_S,6915.0,6110,0.13175122749590834,193.115,10,6,1.0
instancias-tsplib,130,8385,TABU_A,7467.0,6110,0.2220949263502455,365.747,10,4,0.2
instancias-tsplib,130,8385,TABU_S,7233.0,6110,0.18379705400981997,57.3828,10,4,0.2
instancias-tsplib,130,8385,TABU_A,7447.0,6110,0.2188216039279869,690.308,10,4,0.4
instancias-tsplib,130,8385,TABU_S,7137.0,6110,0.16808510638297872,73.7871,10,4,0.4
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,1014.43,10,4,0.6
instancias-tsplib,130,8385,TABU_S,7070.0,6110,0.15711947626841244,89.9903,10,4,0.6
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,1343.58,10,4,0.8
instancias-tsplib,130,8385,TABU_S,7049.0,6110,0.15368248772504092,106.156,10,4,0.8
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,1663.88,10,4,1.0
instancias-tsplib,130,8385,TABU_S,7049.0,6110,0.15368248772504092,125.529,10,4,1.0
instancias-tsplib,130,8385,TABU_A,7447.0,6110,0.2188216039279869,185.114,10,2,0.2
instancias-tsplib,130,8385,TABU_S,7373.0,6110,0.2067103109656301,29.4495,10,2,0.2
instancias-tsplib,130,8385,TABU_A,7465.0,6110,0.22176759410801963,348.513,10,2,0.4
instancias-tsplib,130,8385,TABU_S,7333.0,6110,0.20016366612111294,36.8353,10,2,0.4
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,511.835,10,2,0.6
instancias-tsplib,130,8385,TABU_S,7268.0,6110,0.1895253682487725,45.1795,10,2,0.6
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,674.201,10,2,0.8
instancias-tsplib,130,8385,TABU_S,7268.0,6110,0.1895253682487725,53.4697,10,2,0.8
instancias-tsplib,130,8385,TABU_A,7431.0,6110,0.21620294599018003,839.943,10,2,1.0
instancias-tsplib,130,8385,TABU_S,7268.0,6110,0.1895253682487725,60.8323,10,2,1.0
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,3.6863,14,30,0.2
instancias-tsplib,14,91,TABU_S,3641.0,3323,0.09569665964489919,2.04838,14,30,0.2
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,5.88959,14,30,0.4
instancias-tsplib,14,91,TABU_S,3394.0,3323,0.021366235329521515,2.48081,14,30,0.4
instancias-tsplib,14,91,TABU_A,3455.0,3323,0.039723141739392114,7.96712,14,30,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.01035,14,30,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,9.82035,14,30,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.43032,14,30,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,12.049,14,30,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,4.14591,14,30,1.0
instancias-tsplib,14,91,TABU_A,3749.0,3323,0.1281974119771291,3.57101,14,28,0.2
instancias-tsplib,14,91,TABU_S,3769.0,3323,0.13421606981643094,1.91844,14,28,0.2
instancias-tsplib,14,91,TABU_A,3721.0,3323,0.11977129100210653,5.4915,14,28,0.4
instancias-tsplib,14,91,TABU_S,3641.0,3323,0.09569665964489919,2.38971,14,28,0.4
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,7.40373,14,28,0.6
instancias-tsplib,14,91,TABU_S,3336.0,3323,0.003912127595546194,2.7916,14,28,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,9.21038,14,28,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.21839,14,28,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,11.1328,14,28,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.70055,14,28,1.0
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,3.24908,14,26,0.2
instancias-tsplib,14,91,TABU_S,3543.0,3323,0.06620523623232019,1.74978,14,26,0.2
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,5.04376,14,26,0.4
instancias-tsplib,14,91,TABU_S,3455.0,3323,0.039723141739392114,2.19189,14,26,0.4
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,6.98212,14,26,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.6286,14,26,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,8.80954,14,26,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.03602,14,26,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,10.4187,14,26,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.51617,14,26,1.0
instancias-tsplib,14,91,TABU_A,3841.0,3323,0.15588323803791754,3.10115,14,24,0.2
instancias-tsplib,14,91,TABU_S,3836.0,3323,0.1543785735780921,1.65549,14,24,0.2
instancias-tsplib,14,91,TABU_A,3404.0,3323,0.024375564249172435,4.67948,14,24,0.4
instancias-tsplib,14,91,TABU_S,3404.0,3323,0.024375564249172435,1.98468,14,24,0.4
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,6.51384,14,24,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.46561,14,24,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,8.1208,14,24,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.77297,14,24,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,9.65161,14,24,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.23836,14,24,1.0
instancias-tsplib,14,91,TABU_A,3727.0,3323,0.12157688835389709,2.82318,14,22,0.2
instancias-tsplib,14,91,TABU_S,4017.0,3323,0.2088474270237737,1.52349,14,22,0.2
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,4.25181,14,22,0.4
instancias-tsplib,14,91,TABU_S,3416.0,3323,0.027986758952753536,1.84795,14,22,0.4
instancias-tsplib,14,91,TABU_A,3599.0,3323,0.08305747818236534,5.82476,14,22,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.1865,14,22,0.6
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,7.2527,14,22,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.53324,14,22,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,8.81209,14,22,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.90923,14,22,1.0
instancias-tsplib,14,91,TABU_A,4048.0,3323,0.21817634667469155,2.52378,14,20,0.2
instancias-tsplib,14,91,TABU_S,3535.0,3323,0.06379777309659945,1.3711,14,20,0.2
instancias-tsplib,14,91,TABU_A,3643.0,3323,0.09629852542882937,3.8851,14,20,0.4
instancias-tsplib,14,91,TABU_S,3535.0,3323,0.06379777309659945,1.69144,14,20,0.4
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,5.46239,14,20,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.04107,14,20,0.6
instancias-tsplib,14,91,TABU_A,3381.0,3323,0.017454107733975325,6.7064,14,20,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.29085,14,20,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,8.04283,14,20,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.73753,14,20,1.0
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,2.32527,14,18,0.2
instancias-tsplib,14,91,TABU_S,3953.0,3323,0.18958772193800782,1.67694,14,18,0.2
instancias-tsplib,14,91,TABU_A,3727.0,3323,0.12157688835389709,3.42593,14,18,0.4
instancias-tsplib,14,91,TABU_S,3381.0,3323,0.017454107733975325,1.51955,14,18,0.4
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,4.72429,14,18,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.78999,14,18,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,6.05401,14,18,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.07761,14,18,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,7.20317,14,18,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.40163,14,18,1.0
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,2.06725,14,16,0.2
instancias-tsplib,14,91,TABU_S,3711.0,3323,0.11676196208245561,1.12049,14,16,0.2
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,3.16533,14,16,0.4
instancias-tsplib,14,91,TABU_S,3535.0,3323,0.06379777309659945,1.34662,14,16,0.4
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,4.2936,14,16,0.6
instancias-tsplib,14,91,TABU_S,3394.0,3323,0.021366235329521515,1.61188,14,16,0.6
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,5.23289,14,16,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.79226,14,16,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,6.51811,14,16,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.13317,14,16,1.0
instancias-tsplib,14,91,TABU_A,3779.0,3323,0.13722539873608186,1.81508,14,14,0.2
instancias-tsplib,14,91,TABU_S,3769.0,3323,0.13421606981643094,0.969875,14,14,0.2
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.77533,14,14,0.4
