dataset,n,m,metodo,obtenido,optimo,gap_relativo,tiempo,k,iteraciones,porcentaje
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.65177,14,18,0.4
instancias-tsplib,14,91,TABU_A,3500.0,3323,0.053265121877821245,5.19446,14,18,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.93944,14,18,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,6.97353,14,18,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.27283,14,18,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,8.16364,14,18,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.83501,14,18,1.0
instancias-tsplib,14,91,TABU_A,4008.0,3323,0.20613903099608788,2.31581,14,16,0.2
instancias-tsplib,14,91,TABU_S,4048.0,3323,0.21817634667469155,1.21507,14,16,0.2
instancias-tsplib,14,91,TABU_A,3686.0,3323,0.10923863978332832,3.41994,14,16,0.4
instancias-tsplib,14,91,TABU_S,3346.0,3323,0.006921456515197111,1.51266,14,16,0.4
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,4.70909,14,16,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.83506,14,16,0.6
instancias-tsplib,14,91,TABU_A,3381.0,3323,0.017454107733975325,5.8498,14,16,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.9412,14,16,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,7.21161,14,16,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.2637,14,16,1.0
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,1.94258,14,14,0.2
instancias-tsplib,14,91,TABU_S,3641.0,3323,0.09569665964489919,1.03232,14,14,0.2
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,2.87591,14,14,0.4
instancias-tsplib,14,91,TABU_S,3413.0,3323,0.02708396027685826,1.24541,14,14,0.4
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,4.01653,14,14,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.5207,14,14,0.6
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,5.04981,14,14,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.70642,14,14,0.8
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,5.96632,14,14,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.98513,14,14,1.0
instancias-tsplib,14,91,TABU_A,3829.0,3323,0.15227204333433644,1.69499,14,12,0.2
instancias-tsplib,14,91,TABU_S,3651.0,3323,0.09870598856455011,0.927594,14,12,0.2
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,2.56799,14,12,0.4
instancias-tsplib,14,91,TABU_S,3535.0,3323,0.06379777309659945,1.18057,14,12,0.4
instancias-tsplib,14,91,TABU_A,3727.0,3323,0.12157688835389709,3.64416,14,12,0.6
instancias-tsplib,14,91,TABU_S,3394.0,3323,0.021366235329521515,1.32889,14,12,0.6
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,4.28282,14,12,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.45265,14,12,0.8
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,5.46371,14,12,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.8589,14,12,1.0
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,1.42918,14,10,0.2
instancias-tsplib,14,91,TABU_S,3881.0,3323,0.1679205537165212,0.804426,14,10,0.2
instancias-tsplib,14,91,TABU_A,3641.0,3323,0.09569665964489919,2.2387,14,10,0.4
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.99791,14,10,0.4
instancias-tsplib,14,91,TABU_A,3500.0,3323,0.053265121877821245,2.94362,14,10,0.6
instancias-tsplib,14,91,TABU_S,3394.0,3323,0.021366235329521515,1.09794,14,10,0.6
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,3.60006,14,10,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.22791,14,10,0.8
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,4.58005,14,10,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.4691,14,10,1.0
instancias-tsplib,14,91,TABU_A,4008.0,3323,0.20613903099608788,1.18873,14,8,0.2
instancias-tsplib,14,91,TABU_S,3814.0,3323,0.14775804995486005,0.636907,14,8,0.2
instancias-tsplib,14,91,TABU_A,3727.0,3323,0.12157688835389709,1.7147,14,8,0.4
instancias-tsplib,14,91,TABU_S,3475.0,3323,0.045741799578693954,0.731701,14,8,0.4
instancias-tsplib,14,91,TABU_A,3727.0,3323,0.12157688835389709,2.38073,14,8,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.885205,14,8,0.6
instancias-tsplib,14,91,TABU_A,3641.0,3323,0.09569665964489919,2.99116,14,8,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.978139,14,8,0.8
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,3.62707,14,8,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.12425,14,8,1.0
instancias-tsplib,14,91,TABU_A,4017.0,3323,0.2088474270237737,0.894783,14,6,0.2
instancias-tsplib,14,91,TABU_S,3814.0,3323,0.14775804995486005,0.505864,14,6,0.2
instancias-tsplib,14,91,TABU_A,3686.0,3323,0.10923863978332832,1.33192,14,6,0.4
instancias-tsplib,14,91,TABU_S,3535.0,3323,0.06379777309659945,0.56987,14,6,0.4
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.81072,14,6,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.674358,14,6,0.6
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.2385,14,6,0.8
instancias-tsplib,14,91,TABU_S,3346.0,3323,0.006921456515197111,0.755912,14,6,0.8
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.66504,14,6,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.872411,14,6,1.0
instancias-tsplib,14,91,TABU_A,4048.0,3323,0.21817634667469155,0.618907,14,4,0.2
instancias-tsplib,14,91,TABU_S,3769.0,3323,0.13421606981643094,0.313595,14,4,0.2
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,0.887162,14,4,0.4
instancias-tsplib,14,91,TABU_S,3514.0,3323,0.05747818236533253,0.371498,14,4,0.4
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,1.23518,14,4,0.6
instancias-tsplib,14,91,TABU_S,3442.0,3323,0.03581101414384592,0.441339,14,4,0.6
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,1.52584,14,4,0.8
instancias-tsplib,14,91,TABU_S,3381.0,3323,0.017454107733975325,0.475527,14,4,0.8
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,1.78067,14,4,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.588877,14,4,1.0
instancias-tsplib,14,91,TABU_A,4008.0,3323,0.20613903099608788,0.333914,14,2,0.2
instancias-tsplib,14,91,TABU_S,3834.0,3323,0.15377670779416192,0.1851,14,2,0.2
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,0.505985,14,2,0.4
instancias-tsplib,14,91,TABU_S,3745.0,3323,0.12699368040926873,0.206305,14,2,0.4
instancias-tsplib,14,91,TABU_A,3814.0,3323,0.14775804995486005,0.656697,14,2,0.6
instancias-tsplib,14,91,TABU_S,3535.0,3323,0.06379777309659945,0.222223,14,2,0.6
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.850308,14,2,0.8
instancias-tsplib,14,91,TABU_S,3535.0,3323,0.06379777309659945,0.241094,14,2,0.8
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.922815,14,2,1.0
instancias-tsplib,14,91,TABU_S,3535.0,3323,0.06379777309659945,0.308854,14,2,1.0
instancias-tsplib,14,91,TABU_A,3779.0,3323,0.13722539873608186,4.3113,13,30,0.2
instancias-tsplib,14,91,TABU_S,3572.0,3323,0.07493229009930785,2.25761,13,30,0.2
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,6.7057,13,30,0.4
instancias-tsplib,14,91,TABU_S,3416.0,3323,0.027986758952753536,2.73265,13,30,0.4
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,8.49308,13,30,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.48771,13,30,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,11.0898,13,30,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.94557,13,30,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,13.1614,13,30,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,4.65923,13,30,1.0
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,3.83954,13,28,0.2
instancias-tsplib,14,91,TABU_S,3814.0,3323,0.14775804995486005,2.10006,13,28,0.2
instancias-tsplib,14,91,TABU_A,3641.0,3323,0.09569665964489919,5.81771,13,28,0.4
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.57346,13,28,0.4
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,8.29213,13,28,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.09068,13,28,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,10.426,13,28,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,4.051,13,28,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,12.3429,13,28,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,4.27186,13,28,1.0
instancias-tsplib,14,91,TABU_A,3839.0,3323,0.15528137225398736,3.51124,13,26,0.2
instancias-tsplib,14,91,TABU_S,3769.0,3323,0.13421606981643094,2.02701,13,26,0.2
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,5.59694,13,26,0.4
instancias-tsplib,14,91,TABU_S,3416.0,3323,0.027986758952753536,2.41533,13,26,0.4
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,7.56433,13,26,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.94229,13,26,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,9.64073,13,26,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.34515,13,26,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,11.3944,13,26,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.76189,13,26,1.0
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,3.33995,13,24,0.2
instancias-tsplib,14,91,TABU_S,3455.0,3323,0.039723141739392114,1.90548,13,24,0.2
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,5.15535,13,24,0.4
instancias-tsplib,14,91,TABU_S,3394.0,3323,0.021366235329521515,2.21963,13,24,0.4
instancias-tsplib,14,91,TABU_A,3381.0,3323,0.017454107733975325,6.99433,13,24,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.65934,13,24,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,8.66536,13,24,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.01531,13,24,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,10.9084,13,24,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.56289,13,24,1.0
instancias-tsplib,14,91,TABU_A,3846.0,3323,0.157387902497743,3.04785,13,22,0.2
instancias-tsplib,14,91,TABU_S,3769.0,3323,0.13421606981643094,1.68413,13,22,0.2
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,4.92621,13,22,0.4
instancias-tsplib,14,91,TABU_S,3506.0,3323,0.0550707192296118,2.21166,13,22,0.4
instancias-tsplib,14,91,TABU_A,3381.0,3323,0.017454107733975325,6.57731,13,22,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.43853,13,22,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,8.0833,13,22,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.78563,13,22,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,9.46578,13,22,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.47051,13,22,1.0
instancias-tsplib,14,91,TABU_A,3977.0,3323,0.19681011134517,2.90608,13,20,0.2
instancias-tsplib,14,91,TABU_S,4017.0,3323,0.2088474270237737,1.47908,13,20,0.2
instancias-tsplib,14,91,TABU_A,3500.0,3323,0.053265121877821245,4.34548,13,20,0.4
instancias-tsplib,14,91,TABU_S,3490.0,3323,0.05025579295817033,1.96077,13,20,0.4
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,5.82841,13,20,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.21304,13,20,0.6
instancias-tsplib,14,91,TABU_A,3381.0,3323,0.017454107733975325,7.17544,13,20,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.45551,13,20,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,8.59512,13,20,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,3.00913,13,20,1.0
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,2.54373,13,18,0.2
instancias-tsplib,14,91,TABU_S,3535.0,3323,0.06379777309659945,1.38586,13,18,0.2
instancias-tsplib,14,91,TABU_A,3727.0,3323,0.12157688835389709,3.85881,13,18,0.4
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.78943,13,18,0.4
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,5.27094,13,18,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.96403,13,18,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,6.7859,13,18,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.43945,13,18,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,8.03915,13,18,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.85136,13,18,1.0
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,2.21646,13,16,0.2
instancias-tsplib,14,91,TABU_S,3769.0,3323,0.13421606981643094,1.17824,13,16,0.2
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,3.3918,13,16,0.4
instancias-tsplib,14,91,TABU_S,3416.0,3323,0.027986758952753536,1.52181,13,16,0.4
instancias-tsplib,14,91,TABU_A,3479.0,3323,0.046945531146554316,4.57599,13,16,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.78537,13,16,0.6
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,5.94492,13,16,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.20653,13,16,0.8
instancias-tsplib,14,91,TABU_A,3371.0,3323,0.014444778814324405,7.15757,13,16,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.45108,13,16,1.0
instancias-tsplib,14,91,TABU_A,3745.0,3323,0.12699368040926873,2.0267,13,14,0.2
instancias-tsplib,14,91,TABU_S,3455.0,3323,0.039723141739392114,1.08193,13,14,0.2
instancias-tsplib,14,91,TABU_A,3500.0,3323,0.053265121877821245,2.99915,13,14,0.4
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.40477,13,14,0.4
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,4.15842,13,14,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.51196,13,14,0.6
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,5.1282,13,14,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.72397,13,14,0.8
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,6.37332,13,14,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,2.03828,13,14,1.0
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,1.76205,13,12,0.2
instancias-tsplib,14,91,TABU_S,3641.0,3323,0.09569665964489919,0.908709,13,12,0.2
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,2.56115,13,12,0.4
instancias-tsplib,14,91,TABU_S,3727.0,3323,0.12157688835389709,1.15604,13,12,0.4
instancias-tsplib,14,91,TABU_A,3490.0,3323,0.05025579295817033,3.57407,13,12,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.30731,13,12,0.6
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,4.40917,13,12,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.55543,13,12,0.8
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,5.2487,13,12,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.85342,13,12,1.0
instancias-tsplib,14,91,TABU_A,3876.0,3323,0.16641588925669576,1.47602,13,10,0.2
instancias-tsplib,14,91,TABU_S,3881.0,3323,0.1679205537165212,0.756416,13,10,0.2
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,2.26601,13,10,0.4
instancias-tsplib,14,91,TABU_S,3439.0,3323,0.03490821546795065,0.856079,13,10,0.4
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,2.95418,13,10,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.06475,13,10,0.6
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,3.64859,13,10,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.18161,13,10,0.8
instancias-tsplib,14,91,TABU_A,3416.0,3323,0.027986758952753536,4.34095,13,10,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.53966,13,10,1.0
instancias-tsplib,14,91,TABU_A,3834.0,3323,0.15377670779416192,1.10212,13,8,0.2
instancias-tsplib,14,91,TABU_S,4017.0,3323,0.2088474270237737,0.575823,13,8,0.2
instancias-tsplib,14,91,TABU_A,3641.0,3323,0.09569665964489919,1.72083,13,8,0.4
instancias-tsplib,14,91,TABU_S,3416.0,3323,0.027986758952753536,0.72689,13,8,0.4
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.47681,13,8,0.6
instancias-tsplib,14,91,TABU_S,3490.0,3323,0.05025579295817033,0.879515,13,8,0.6
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.87716,13,8,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.962529,13,8,0.8
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,3.52847,13,8,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,1.16036,13,8,1.0
instancias-tsplib,14,91,TABU_A,4017.0,3323,0.2088474270237737,0.852564,13,6,0.2
instancias-tsplib,14,91,TABU_S,3543.0,3323,0.06620523623232019,0.460786,13,6,0.2
instancias-tsplib,14,91,TABU_A,3881.0,3323,0.1679205537165212,1.28517,13,6,0.4
instancias-tsplib,14,91,TABU_S,3386.0,3323,0.018958772193800783,0.573593,13,6,0.4
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,1.79001,13,6,0.6
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.694191,13,6,0.6
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.18926,13,6,0.8
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.778454,13,6,0.8
instancias-tsplib,14,91,TABU_A,3535.0,3323,0.06379777309659945,2.74152,13,6,1.0
instancias-tsplib,14,91,TABU_S,3371.0,3323,0.014444778814324405,0.871989,13,6,1.0
instancias-tsplib,14,91,TABU_A,4017.0,3323,0.2088474270237737,0.610799,13,4,0.2
instancias-tsplib,14,91,TABU_S,3617.0,3323,0.08847427023773699,0.322662,13,4,0.2
instancias-tsplib,14,91,TABU_A,3769.0,3323,0.13421606981643094,0.8662,13,4,0.4
